label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
C,0.4445335268974304,0.32119983434677124,8.263231734417786e-07,0.48568663001060486,0.3684792220592499,-0.0743630975484848,0.5346899628639221,0.3782210052013397,-0.1173488050699234,0.5853188633918762,0.36651119589805603,-0.1437005251646042,0.6310414671897888,0.33906030654907227,-0.1650547981262207,0.49504444003105164,0.22729229927062988,-0.12575702369213104,0.5642415881156921,0.14528632164001465,-0.15413710474967957,0.6123061776161194,0.1395043432712555,-0.15840508043766022,0.647546112537384,0.14786399900913239,-0.15809106826782227,0.49012041091918945,0.1771964430809021,-0.0962134599685669,0.5705904960632324,0.09325329214334488,-0.12963318824768066,0.6271780729293823,0.10833472013473511,-0.13575558364391327,0.6599041223526001,0.14458248019218445,-0.13598427176475525,0.49653148651123047,0.15302762389183044,-0.06703624874353409,0.5688906908035278,0.08541381359100342,-0.09482976794242859,0.6189322471618652,0.1057697981595993,-0.10203387588262558,0.6502625942230225,0.13747289776802063,-0.10371241718530655,0.506264865398407,0.14812436699867249,-0.042094673961400986,0.5613625645637512,0.10795100033283234,-0.06679169088602066,0.6015729904174805,0.1182745099067688,-0.07727814465761185,0.6302432417869568,0.1388384848833084,-0.08082100749015808
C,0.4400918483734131,0.3492197096347809,7.790007430230617e-07,0.4748728275299072,0.38470587134361267,-0.07739988714456558,0.5126293301582336,0.3814275860786438,-0.12337573617696762,0.5571180582046509,0.3628024458885193,-0.15476492047309875,0.5994340777397156,0.33098867535591125,-0.18236014246940613,0.4653620719909668,0.2292015701532364,-0.11828093975782394,0.5248987078666687,0.14694318175315857,-0.15604479610919952,0.5749196410179138,0.1432630866765976,-0.17444242537021637,0.6125110387802124,0.1513693630695343,-0.1836242824792862,0.46610626578330994,0.18861034512519836,-0.0903250202536583,0.536128580570221,0.10290258377790451,-0.129856139421463,0.5968505144119263,0.12041331827640533,-0.14747625589370728,0.6344258189201355,0.1559647172689438,-0.15549936890602112,0.4766467809677124,0.1680898815393448,-0.06437267363071442,0.5403270721435547,0.09541349858045578,-0.09569985419511795,0.5940434336662292,0.11231274157762527,-0.11002176254987717,0.6294312477111816,0.14158722758293152,-0.11641176789999008,0.48923957347869873,0.16394126415252686,-0.043347034603357315,0.5376179814338684,0.11826024949550629,-0.06891624629497528,0.5791147351264954,0.12420577555894852,-0.08256933093070984,0.6095353960990906,0.14188408851623535,-0.08889226615428925
C,0.4410858750343323,0.35041171312332153,7.749512178634177e-07,0.4685846269130707,0.3835061192512512,-0.07535052299499512,0.5040969848632812,0.3804996609687805,-0.12101718038320541,0.5491626262664795,0.3621028661727905,-0.15300390124320984,0.5915969014167786,0.33091047406196594,-0.18136988580226898,0.4597412645816803,0.22546342015266418,-0.11240851134061813,0.5180440545082092,0.14730709791183472,-0.14969317615032196,0.5695514678955078,0.1437801569700241,-0.16851717233657837,0.6085604429244995,0.15435785055160522,-0.17844600975513458,0.4605041742324829,0.1841636449098587,-0.08664324134588242,0.5298603773117065,0.10273440927267075,-0.12613922357559204,0.5906803011894226,0.12120909243822098,-0.14466257393360138,0.6281919479370117,0.15693429112434387,-0.15367628633975983,0.4699956178665161,0.16427527368068695,-0.06318746507167816,0.532386839389801,0.09353112429380417,-0.09566643834114075,0.5867411494255066,0.11141236871480942,-0.11051729321479797,0.6219416260719299,0.14260874688625336,-0.11722457408905029,0.48183366656303406,0.16173505783081055,-0.044514983892440796,0.5282957553863525,0.11524976044893265,-0.07155662029981613,0.5699734687805176,0.12146361917257309,-0.0855473205447197,0.6000816822052002,0.14035752415657043,-0.0920400395989418
C,0.4519156813621521,0.33110928535461426,7.639651471436082e-07,0.4780386984348297,0.37179315090179443,-0.08050775527954102,0.5127695798873901,0.3728017508983612,-0.12779909372329712,0.5568196773529053,0.3568952977657318,-0.1604495793581009,0.603175699710846,0.32614946365356445,-0.18924875557422638,0.4758831262588501,0.21300049126148224,-0.1169847920536995,0.5349316000938416,0.13619759678840637,-0.1533174216747284,0.5867494940757751,0.13424377143383026,-0.17023304104804993,0.6258968114852905,0.14739638566970825,-0.17909522354602814,0.48265159130096436,0.1713886559009552,-0.08824749290943146,0.550049364566803,0.09203368425369263,-0.12862929701805115,0.6094104051589966,0.1159932017326355,-0.14770294725894928,0.6448580622673035,0.15572194755077362,-0.15683045983314514,0.49648013710975647,0.15260745584964752,-0.06194785237312317,0.5569419264793396,0.08348997682332993,-0.09625815600156784,0.6098908185958862,0.10578849911689758,-0.11192265152931213,0.6431229114532471,0.1413087248802185,-0.11864815652370453,0.5105089545249939,0.15103550255298615,-0.040606141090393066,0.5558280348777771,0.10466434061527252,-0.06923326849937439,0.5956973433494568,0.11397085338830948,-0.08424913883209229,0.6234442591667175,0.1358371078968048,-0.0912117138504982
C,0.4554930031299591,0.33394914865493774,7.595547799610358e-07,0.48319190740585327,0.3757922053337097,-0.07645765691995621,0.521169900894165,0.3783603012561798,-0.12198729068040848,0.5673115253448486,0.36249232292175293,-0.15373793244361877,0.6127612590789795,0.33122560381889343,-0.18196864426136017,0.4877413809299469,0.21914160251617432,-0.11231637001037598,0.5457518696784973,0.14312544465065002,-0.1499340981245041,0.5978291034698486,0.13979728519916534,-0.16879884898662567,0.6382793188095093,0.15123116970062256,-0.17869721353054047,0.4920491576194763,0.17427211999893188,-0.08613783121109009,0.5611156225204468,0.09592701494693756,-0.12574796378612518,0.6204687356948853,0.11813057214021683,-0.1443949192762375,0.6563695669174194,0.15674889087677002,-0.15329529345035553,0.5030561089515686,0.1539776474237442,-0.06242610886693001,0.565172016620636,0.08693914115428925,-0.0960724875330925,0.6184128522872925,0.1083439290523529,-0.1109001412987709,0.6523457169532776,0.1426772177219391,-0.1171991229057312,0.5142336487770081,0.1521950513124466,-0.043507304042577744,0.5606600046157837,0.10742318630218506,-0.07186776399612427,0.6003141403198242,0.11774095147848129,-0.08560586720705032,0.6283013820648193,0.1403580605983734,-0.09151164442300797
C,0.5356326103210449,0.2655869126319885,5.251892503110867e-07,0.5178951621055603,0.3224974274635315,-0.0816657692193985,0.5152891278266907,0.34744778275489807,-0.1313858926296234,0.5444570779800415,0.3583032190799713,-0.16961316764354706,0.584355890750885,0.3448977470397949,-0.2072022408246994,0.5208462476730347,0.20578406751155853,-0.11646109074354172,0.5467801094055176,0.144449383020401,-0.16147959232330322,0.5856979489326477,0.1443762183189392,-0.19300884008407593,0.6240053176879883,0.1600368469953537,-0.21369586884975433,0.5593861937522888,0.17681817710399628,-0.09404907375574112,0.5929639339447021,0.11167886853218079,-0.14037401974201202,0.6353377103805542,0.13117818534374237,-0.174643874168396,0.6665544509887695,0.1678757518529892,-0.19696417450904846,0.5929694175720215,0.1654006987810135,-0.07485456019639969,0.6221128702163696,0.11356808990240097,-0.1143469288945198,0.6595054864883423,0.13076934218406677,-0.14431314170360565,0.6844377517700195,0.16829240322113037,-0.16257499158382416,0.6202503442764282,0.16920767724514008,-0.06104234606027603,0.6437090635299683,0.13352711498737335,-0.09393389523029327,0.6687563061714172,0.1457672119140625,-0.11607399582862854,0.6868308782577515,0.1780085265636444,-0.1305033564567566
C,0.6438026428222656,0.40217387676239014,2.97199065357745e-08,0.6001668572425842,0.4117863178253174,-0.023928770795464516,0.5552940964698792,0.4070676565170288,-0.04814005643129349,0.5294018387794495,0.41045528650283813,-0.07253943383693695,0.5069427490234375,0.42632460594177246,-0.0959414541721344,0.5373060703277588,0.2631354331970215,-0.027784258127212524,0.5229521989822388,0.19433537125587463,-0.0604453980922699,0.5253554582595825,0.20264169573783875,-0.08690740913152695,0.5345264077186584,0.23577213287353516,-0.10031146556138992,0.5784082412719727,0.23976749181747437,-0.03292887657880783,0.5733747482299805,0.16232502460479736,-0.06144873425364494,0.5677762627601624,0.18446186184883118,-0.07742111384868622,0.5667884945869446,0.22896628081798553,-0.0830659568309784,0.6189916729927063,0.23506450653076172,-0.042047642171382904,0.6150714755058289,0.17025181651115417,-0.062095556408166885,0.6061394214630127,0.19217319786548615,-0.06697431951761246,0.6016132235527039,0.23163512349128723,-0.06676527112722397,0.6597691774368286,0.2465502917766571,-0.05388224124908447,0.6507935523986816,0.2135998010635376,-0.06659849733114243,0.6358461380004883,0.22763404250144958,-0.06626182794570923,0.6236928701400757,0.2525123059749603,-0.06305015087127686
C,0.6853411197662354,0.4886510372161865,-2.711906574859313e-07,0.6275838613510132,0.48084962368011475,-0.016218794509768486,0.5749400854110718,0.447831928730011,-0.03464548662304878,0.533811628818512,0.43504226207733154,-0.05574643611907959,0.4946143329143524,0.4214809238910675,-0.07504861801862717,0.5859405994415283,0.3163798451423645,-0.012932374142110348,0.557790219783783,0.23359376192092896,-0.05124790221452713,0.5250493884086609,0.24408866465091705,-0.0802781879901886,0.5030598044395447,0.2723202705383301,-0.09529577195644379,0.6128172874450684,0.3072165250778198,-0.023327266797423363,0.5832458734512329,0.2125920057296753,-0.06211956590414047,0.5434494614601135,0.24095606803894043,-0.08322511613368988,0.5225797295570374,0.2838316261768341,-0.09050393104553223,0.6427607536315918,0.31106895208358765,-0.03878365084528923,0.6171863079071045,0.22780689597129822,-0.06876052170991898,0.5746681094169617,0.25193852186203003,-0.08098715543746948,0.5490016341209412,0.2855750620365143,-0.08307821303606033,0.6749144196510315,0.3269449770450592,-0.056274622678756714,0.6445940732955933,0.27407437562942505,-0.07570409029722214,0.6068628430366516,0.27973806858062744,-0.08323311805725098,0.580106258392334,0.2934931814670563,-0.08496886491775513
C,0.7265918254852295,0.5506202578544617,-3.609867462728289e-07,0.6542186141014099,0.5262464880943298,0.008464307524263859,0.5985026359558105,0.4760773479938507,0.005686493124812841,0.5544432997703552,0.4527820348739624,-0.005851455498486757,0.5124707818031311,0.43189117312431335,-0.016148766502738,0.6330163478851318,0.33579543232917786,0.035176832228899,0.5947729349136353,0.27641257643699646,0.014445912092924118,0.5515010356903076,0.27719712257385254,-0.006667915731668472,0.5192962884902954,0.29269593954086304,-0.020027434453368187,0.6501436233520508,0.32379359006881714,0.013983851298689842,0.5999290943145752,0.24906998872756958,-0.006117784418165684,0.5505034923553467,0.25733882188796997,-0.02389320731163025,0.5186607837677002,0.2855586111545563,-0.03407060354948044,0.6649138331413269,0.3286537826061249,-0.01205655001103878,0.6095131635665894,0.2572307586669922,-0.032507531344890594,0.5535219311714172,0.2668082118034363,-0.04452882707118988,0.5161857604980469,0.29393982887268066,-0.04964751750230789,0.6712780594825745,0.3519306182861328,-0.03866984695196152,0.6152642369270325,0.3032936751842499,-0.05449351295828819,0.5684236884117126,0.2975177764892578,-0.06207842379808426,0.5324642062187195,0.30467861890792847,-0.06573975086212158
C,0.7244470715522766,0.5488159656524658,-4.075403126080346e-07,0.6463786959648132,0.5275447368621826,0.015299296006560326,0.5919854044914246,0.4772847592830658,0.01744590513408184,0.5488684177398682,0.45402148365974426,0.009451801888644695,0.5080603361129761,0.4317520260810852,0.001896138652227819,0.624058187007904,0.330681711435318,0.04493945091962814,0.5815278887748718,0.2728729546070099,0.028116686269640923,0.5381338000297546,0.2741834819316864,0.008675137534737587,0.5049620270729065,0.2900059223175049,-0.0036454969085752964,0.6413397789001465,0.31786900758743286,0.02134845033288002,0.5854347944259644,0.24543121457099915,0.005199330393224955,0.5348578691482544,0.2517724633216858,-0.012770009227097034,0.5003804564476013,0.2794209420681,-0.023508036509156227,0.6543384194374084,0.32376450300216675,-0.006580384913831949,0.5933579802513123,0.25206464529037476,-0.02420102432370186,0.5362758636474609,0.25757554173469543,-0.03738700971007347,0.4962937831878662,0.2818846106529236,-0.04361153021454811,0.6567220687866211,0.34774741530418396,-0.03448174521327019,0.5970766544342041,0.2931673228740692,-0.04902321472764015,0.548972487449646,0.28412532806396484,-0.056674011051654816,0.5107436776161194,0.29096031188964844,-0.06043563410639763
C,0.718360185623169,0.5286705493927002,-3.823588485829532e-07,0.6406351923942566,0.5145564079284668,0.010047053918242455,0.5868052840232849,0.4714387059211731,0.009912979789078236,0.543890655040741,0.45125168561935425,0.001400078646838665,0.5033743977546692,0.4317374527454376,-0.005908620543777943,0.6198800206184387,0.315424382686615,0.037610411643981934,0.5765845775604248,0.2535618245601654,0.018988164141774178,0.5287711024284363,0.25497934222221375,-0.0008888911106623709,0.4940100610256195,0.2735053300857544,-0.013133350759744644,0.6341671943664551,0.30331242084503174,0.017450593411922455,0.5760627388954163,0.22449982166290283,-0.0007141732494346797,0.5222640037536621,0.23331469297409058,-0.018678272143006325,0.4880802631378174,0.2640063166618347,-0.02877569943666458,0.6425133347511292,0.30908045172691345,-0.007080942392349243,0.5797157287597656,0.23268646001815796,-0.024919727817177773,0.5203931331634521,0.2367943972349167,-0.037644192576408386,0.48034700751304626,0.2622814476490021,-0.04317614063620567,0.6402506232261658,0.3322867751121521,-0.03209466114640236,0.5806818604469299,0.27508801221847534,-0.0457833893597126,0.531693160533905,0.2630402445793152,-0.05335472524166107,0.49302834272384644,0.2682856619358063,-0.05698125809431076
C,0.7095121741294861,0.5035287141799927,-4.117447645057837e-07,0.6322774291038513,0.5012552738189697,0.012041681446135044,0.5768699645996094,0.4651229977607727,0.012023509480059147,0.534255862236023,0.44810789823532104,0.0032989971805363894,0.4937072694301605,0.4293467402458191,-0.004090649541467428,0.6119005680084229,0.29689696431159973,0.03771999850869179,0.5600904822349548,0.23881015181541443,0.020171277225017548,0.5076795220375061,0.24437353014945984,0.0013319203862920403,0.4725307822227478,0.2652437686920166,-0.00990466121584177,0.6235359311103821,0.2825927436351776,0.016612790524959564,0.5572701096534729,0.20478376746177673,0.002807789947837591,0.4989350736141205,0.2167634516954422,-0.011625172570347786,0.46623533964157104,0.24985691905021667,-0.02034381404519081,0.6272326111793518,0.28844964504241943,-0.008771402761340141,0.5594680905342102,0.20707154273986816,-0.02367246150970459,0.49827319383621216,0.21818861365318298,-0.033463720232248306,0.4624232053756714,0.24866050481796265,-0.037889957427978516,0.6186331510543823,0.31260719895362854,-0.03458571061491966,0.5586405396461487,0.24654489755630493,-0.04707833379507065,0.5092484951019287,0.24087171256542206,-0.05255793407559395,0.4742264449596405,0.25448358058929443,-0.05490133538842201
C,0.6989086866378784,0.4456915855407715,-3.0378302540157165e-07,0.6230764389038086,0.45260196924209595,0.008263271301984787,0.5664151310920715,0.4262222945690155,0.006556220818310976,0.5263017416000366,0.41121041774749756,-0.004823814611881971,0.48820966482162476,0.39431262016296387,-0.014227858744561672,0.5786359906196594,0.25877684354782104,0.046294864267110825,0.5398344993591309,0.200864776968956,0.02969430945813656,0.4951075315475464,0.20200929045677185,0.009634808637201786,0.4652452766895294,0.2219328135251999,-0.0024741445668041706,0.591538667678833,0.23934398591518402,0.025016196072101593,0.544061541557312,0.1564616560935974,0.010551095940172672,0.49410468339920044,0.16952797770500183,-0.003693537088111043,0.4655487537384033,0.20613455772399902,-0.010807512328028679,0.6025332808494568,0.23294135928153992,-0.0020257646683603525,0.553762674331665,0.14672015607357025,-0.015100465156137943,0.49943268299102783,0.15779785811901093,-0.021960224956274033,0.46869343519210815,0.19208651781082153,-0.02378659136593342,0.6081014275550842,0.24219727516174316,-0.030867058783769608,0.5567717552185059,0.18023821711540222,-0.04005579277873039,0.5082794427871704,0.1787094622850418,-0.04274531453847885,0.473920077085495,0.1962289810180664,-0.043003149330616
C,0.6952823996543884,0.434536874294281,-2.7177850370208034e-07,0.6226478815078735,0.4425069987773895,0.0071380166336894035,0.5683154463768005,0.41852816939353943,0.004424320533871651,0.5282871723175049,0.4059412181377411,-0.008071323856711388,0.4892447888851166,0.38429832458496094,-0.018729640170931816,0.5801746845245361,0.2512597143650055,0.04495930299162865,0.5425778031349182,0.1924772411584854,0.029006073251366615,0.49929553270339966,0.1892445683479309,0.009379275143146515,0.4699704945087433,0.20553673803806305,-0.0024921398144215345,0.5927297472953796,0.2319575399160385,0.023932449519634247,0.5476563572883606,0.14867280423641205,0.010538258589804173,0.4977029263973236,0.15635457634925842,-0.0032606543973088264,0.46862471103668213,0.19107553362846375,-0.010483037680387497,0.6042053699493408,0.22448691725730896,-0.0029043203685432673,0.5585946440696716,0.13586720824241638,-0.014793876558542252,0.5034449696540833,0.14308875799179077,-0.021189095452427864,0.4712987542152405,0.17598068714141846,-0.023119905963540077,0.6106204986572266,0.23221257328987122,-0.03177279606461525,0.5618032813072205,0.16781467199325562,-0.04127936437726021,0.5131069421768188,0.163898304104805,-0.044318147003650665,0.47798341512680054,0.18158918619155884,-0.04474947601556778
C,0.6864147186279297,0.4723086357116699,-2.1609211842132936e-07,0.6121557354927063,0.47236865758895874,0.0011140743736177683,0.549523115158081,0.4434458613395691,-0.005117031745612621,0.5036242604255676,0.43199530243873596,-0.019518394023180008,0.4647051692008972,0.4096335172653198,-0.03174625337123871,0.558434009552002,0.2810254693031311,0.03291507437825203,0.5225217938423157,0.21043050289154053,0.010053848847746849,0.4789634943008423,0.21076887845993042,-0.014016672968864441,0.4477350115776062,0.23090000450611115,-0.02850169874727726,0.5760454535484314,0.26146647334098816,0.013436300680041313,0.5351552963256836,0.16734685003757477,-0.007300011347979307,0.48256543278694153,0.17495092749595642,-0.025593774393200874,0.45000720024108887,0.21384461224079132,-0.035216908901929855,0.5956160426139832,0.2541266083717346,-0.012090732343494892,0.5571870803833008,0.1543966680765152,-0.028586385771632195,0.5003355145454407,0.15912480652332306,-0.0390307679772377,0.4647237956523895,0.19296430051326752,-0.04313153773546219,0.6131434440612793,0.2626914083957672,-0.03991089388728142,0.5685698986053467,0.19239768385887146,-0.05279216915369034,0.5185796022415161,0.18255062401294708,-0.05986972153186798,0.48080354928970337,0.19569218158721924,-0.06281334906816483
C,0.6835217475891113,0.4980275630950928,-2.3529641168806847e-07,0.6107989549636841,0.4953993558883667,-0.012504848651587963,0.5466338396072388,0.4691646695137024,-0.02939208410680294,0.5030728578567505,0.4611159563064575,-0.05053762346506119,0.46305257081985474,0.4446730613708496,-0.0696464255452156,0.5437895059585571,0.3164612054824829,0.0003073658444918692,0.5073710680007935,0.2327721118927002,-0.03659488633275032,0.466203898191452,0.2399558275938034,-0.06863584369421005,0.4383954405784607,0.2672940492630005,-0.08652698248624802,0.5684638023376465,0.29647791385650635,-0.013676325790584087,0.5290632843971252,0.18743564188480377,-0.04966454952955246,0.4799041748046875,0.20502154529094696,-0.07333037257194519,0.4521385729312897,0.2513061761856079,-0.08350806683301926,0.597140908241272,0.2894314229488373,-0.033301182091236115,0.5604138374328613,0.18378232419490814,-0.05847805738449097,0.5062975287437439,0.19274793565273285,-0.07197961211204529,0.4715181589126587,0.2263481616973877,-0.07655514776706696,0.629871129989624,0.296835720539093,-0.055481862276792526,0.5887924432754517,0.23018425703048706,-0.07118482142686844,0.5413448214530945,0.22270214557647705,-0.0787806510925293,0.5046977400779724,0.23204851150512695,-0.08162311464548111
C,0.689626157283783,0.49323248863220215,-1.7128466822668997e-07,0.6191747188568115,0.4968133568763733,-0.013368338346481323,0.5561351180076599,0.47416001558303833,-0.031222520396113396,0.5123529434204102,0.46567144989967346,-0.05311557650566101,0.4722488224506378,0.44368496537208557,-0.07280131429433823,0.5468938946723938,0.31682708859443665,-0.0005504777072928846,0.5109244585037231,0.2334514856338501,-0.03711041435599327,0.47392380237579346,0.2371557056903839,-0.0692121759057045,0.44890356063842773,0.2633028030395508,-0.08700300008058548,0.5735602378845215,0.29650628566741943,-0.014112052507698536,0.5364753007888794,0.18781542778015137,-0.050819121301174164,0.492592453956604,0.20450547337532043,-0.07481325417757034,0.46840420365333557,0.254275918006897,-0.08457978069782257,0.6039043664932251,0.28880631923675537,-0.03327353671193123,0.5700844526290894,0.18705332279205322,-0.057385094463825226,0.5207875967025757,0.19642367959022522,-0.07027234137058258,0.48923811316490173,0.23177823424339294,-0.07439517229795456,0.6383786797523499,0.29598408937454224,-0.05520370602607727,0.6010957956314087,0.23100674152374268,-0.07027529925107956,0.5562533736228943,0.22213418781757355,-0.07820921391248703,0.5212374925613403,0.23205289244651794,-0.08113551139831543
C,0.6956895589828491,0.4838247299194336,-1.6221957821471733e-07,0.6286739706993103,0.4892961382865906,-0.013298813253641129,0.5666922926902771,0.4707074761390686,-0.03081970103085041,0.5239147543907166,0.46228301525115967,-0.05180085077881813,0.4857836365699768,0.44494110345840454,-0.07068765163421631,0.5538543462753296,0.32322707772254944,-0.005156137514859438,0.5168575048446655,0.23909622430801392,-0.04220513999462128,0.483350545167923,0.24559654295444489,-0.07322322577238083,0.4627937972545624,0.27467846870422363,-0.0897999256849289,0.580048143863678,0.30129575729370117,-0.01750580035150051,0.540224552154541,0.19553667306900024,-0.054342906922101974,0.500253438949585,0.2145657241344452,-0.07716605812311172,0.48048722743988037,0.26382988691329956,-0.0860358327627182,0.6101768612861633,0.29177188873291016,-0.03497777506709099,0.5747348666191101,0.19329771399497986,-0.059004656970500946,0.5297914743423462,0.20361749827861786,-0.07145431637763977,0.502883791923523,0.23949751257896423,-0.075367271900177,0.6453501582145691,0.2962023913860321,-0.054974522441625595,0.6095705032348633,0.23504012823104858,-0.06981141865253448,0.5679171681404114,0.22742846608161926,-0.07757757604122162,0.5356218218803406,0.2375832200050354,-0.08039270341396332
C,0.6906673312187195,0.4830803871154785,-1.8955219616145769e-07,0.6234894394874573,0.4874950647354126,-0.00930911023169756,0.5610139966011047,0.4690628945827484,-0.023142443969845772,0.5170812010765076,0.46306324005126953,-0.04145420342683792,0.4788478910923004,0.4459943175315857,-0.057970840483903885,0.5518798828125,0.3237493336200714,0.005033304449170828,0.5138477087020874,0.25004667043685913,-0.02682204730808735,0.4780682325363159,0.2548247277736664,-0.0545022077858448,0.45165300369262695,0.2757684290409088,-0.07025207579135895,0.57536381483078,0.3030411899089813,-0.008775580674409866,0.5327454209327698,0.205753356218338,-0.04327700287103653,0.490387499332428,0.22536014020442963,-0.06501440703868866,0.466659277677536,0.27091407775878906,-0.07315784692764282,0.6019368767738342,0.2932881712913513,-0.027709778398275375,0.5611662864685059,0.20341162383556366,-0.051818590611219406,0.5123472809791565,0.21666264533996582,-0.06415602564811707,0.48079901933670044,0.2507546842098236,-0.06734082102775574,0.6320260167121887,0.29639753699302673,-0.04883049055933952,0.5909271836280823,0.24248917400836945,-0.06414882093667984,0.5474510788917542,0.23842161893844604,-0.07201767712831497,0.5136216878890991,0.24880123138427734,-0.07460130006074905
C,0.7022556066513062,0.5616894960403442,-2.442740765218332e-07,0.6219921112060547,0.5639410018920898,0.011347177438437939,0.5643837451934814,0.5278233885765076,0.010728904977440834,0.5193061232566833,0.5090760588645935,-0.00023743575729895383,0.47411414980888367,0.48993778228759766,-0.009317162446677685,0.5981042385101318,0.3454992175102234,0.05054989084601402,0.554438054561615,0.2772132158279419,0.03968628868460655,0.5032684803009033,0.26632705330848694,0.024946529418230057,0.4670528173446655,0.27701669931411743,0.01512459758669138,0.609674870967865,0.32831501960754395,0.02687767893075943,0.5575258135795593,0.23414672911167145,0.01817411370575428,0.49753743410110474,0.23690594732761383,0.007306553889065981,0.458464115858078,0.2650552988052368,0.0005738670006394386,0.6153715252876282,0.3291448950767517,-0.002681430196389556,0.5572177767753601,0.23160700500011444,-0.01579827256500721,0.49243152141571045,0.23522451519966125,-0.02455299347639084,0.4507390260696411,0.26540592312812805,-0.028697751462459564,0.6082989573478699,0.34936487674713135,-0.0334797166287899,0.5489862561225891,0.2806106209754944,-0.0463545024394989,0.4948861598968506,0.2702256441116333,-0.05283752828836441,0.45320314168930054,0.2794042229652405,-0.056416116654872894
C,0.6948891878128052,0.5609250068664551,-3.313301988328021e-07,0.6112755537033081,0.5620152950286865,0.01803370751440525,0.5583356618881226,0.5211474299430847,0.020216861739754677,0.5163506865501404,0.4992770850658417,0.009841452352702618,0.4731805920600891,0.474673330783844,0.0013771157246083021,0.5999796390533447,0.33994075655937195,0.06110997125506401,0.5579243898391724,0.268726110458374,0.049368716776371,0.5055059790611267,0.26673758029937744,0.03330366685986519,0.47132164239883423,0.28837850689888,0.02404150180518627,0.6119282841682434,0.322566419839859,0.033987659960985184,0.5607931017875671,0.22559942305088043,0.02752731367945671,0.49869948625564575,0.23430003225803375,0.018042057752609253,0.46275603771209717,0.27028757333755493,0.012459682300686836,0.6156180500984192,0.32344406843185425,0.0006246606353670359,0.559535562992096,0.22531813383102417,-0.010791420936584473,0.49378079175949097,0.23682570457458496,-0.01750420220196247,0.45632442831993103,0.2738912105560303,-0.02015947736799717,0.6045140027999878,0.3412799537181854,-0.03365010395646095,0.5502862930297852,0.2659488618373871,-0.043497130274772644,0.4982296824455261,0.2662341594696045,-0.0460701547563076,0.46208471059799194,0.29015403985977173,-0.04691177234053612
C,0.6930466890335083,0.5664260387420654,-3.519525364481524e-07,0.6095889210700989,0.5659558176994324,0.020422719419002533,0.5575998425483704,0.5227759480476379,0.02411702275276184,0.5169513821601868,0.5005128383636475,0.013949302025139332,0.4752544164657593,0.471982479095459,0.005664037540555,0.599550724029541,0.34542417526245117,0.06733083724975586,0.5591027736663818,0.27263158559799194,0.05560900270938873,0.5074617266654968,0.2721959054470062,0.03964259475469589,0.47528189420700073,0.2969558835029602,0.031032240018248558,0.6121110916137695,0.32788556814193726,0.038384150713682175,0.5639738440513611,0.2289726734161377,0.031899288296699524,0.501981258392334,0.23926065862178802,0.02216196618974209,0.4671768546104431,0.27744925022125244,0.017348580062389374,0.6170404553413391,0.3269168436527252,0.0029448557179421186,0.5634390115737915,0.22897307574748993,-0.008345380425453186,0.49763786792755127,0.2432408183813095,-0.014727151952683926,0.4616093635559082,0.2829574942588806,-0.016349567100405693,0.6071444153785706,0.34205102920532227,-0.03338684141635895,0.5532650947570801,0.2672637701034546,-0.042364493012428284,0.5006963014602661,0.2707131505012512,-0.043702658265829086,0.46592873334884644,0.29802075028419495,-0.043181657791137695
C,0.6939805746078491,0.5670672655105591,-3.2443352893096744e-07,0.6102626323699951,0.565300464630127,0.019002839922904968,0.559648871421814,0.5210165977478027,0.02149391733109951,0.519162654876709,0.4991438686847687,0.010649925097823143,0.47754794359207153,0.47207289934158325,0.0016359648434445262,0.603377103805542,0.34179437160491943,0.06226268783211708,0.5660903453826904,0.264055073261261,0.049457114189863205,0.5145638585090637,0.26068222522735596,0.03340449929237366,0.4820531904697418,0.2845003008842468,0.024726182222366333,0.6156212687492371,0.3255650997161865,0.03435954079031944,0.5705801844596863,0.22328539192676544,0.026999911293387413,0.5085998177528381,0.23149102926254272,0.017564311623573303,0.4738728106021881,0.2679671049118042,0.012772141955792904,0.6201686263084412,0.3257852792739868,0.00014611783262807876,0.5697025656700134,0.22493499517440796,-0.011350376531481743,0.5030906796455383,0.2362687736749649,-0.01785678043961525,0.46619492769241333,0.2743910253047943,-0.019888175651431084,0.6104521751403809,0.3419024646282196,-0.03502713143825531,0.5610285401344299,0.2643178701400757,-0.0441012904047966,0.5082423686981201,0.26531875133514404,-0.046064410358667374,0.4725031852722168,0.2913123369216919,-0.04619013890624046
